Unnamed: 0,brand,model,vehicle_age,km_driven,fuel_type,transmission_type,mileage,engine,selling_price,model_start_year
3527,Toyota,Innova,4,40004,Diesel,Manual,13.68,2400,1775000,2005
755,Renault,KWID,4,10000,Petrol,Automatic,24.04,1000,341000,2015
10636,Hyundai,i10,11,48000,Petrol,Manual,20.36,1200,225000,2007
8889,Honda,Jazz,3,44503,Petrol,Manual,18.7,1200,600000,2009
11378,Hyundai,i10,10,70000,Petrol,Manual,19.81,1100,199000,2007
4294,Ford,Figo,5,61706,Diesel,Manual,25.83,1500,595000,2010
8475,Maruti,Swift Dzire,10,35955,Petrol,Manual,17.5,1300,350000,2008
168,Tata,Safari,5,47227,Diesel,Manual,14.0,2200,775000,1998
8454,Honda,Amaze,7,45000,Diesel,Manual,25.8,1500,372000,2013
14042,Toyota,Innova,5,90000,Diesel,Manual,13.68,2400,1750000,2005
3373,Mahindra,Bolero,1,12000,Diesel,Manual,21.0,1500,800000,2000
10796,Maruti,Swift Dzire,3,22251,Petrol,Manual,22.0,1200,600000,2008
9373,Toyota,Fortuner,10,185000,Diesel,Manual,11.5,3000,875000,2009
6081,Hyundai,i10,8,67000,Petrol,Automatic,16.95,1200,429000,2007
7537,Toyota,Fortuner,3,70000,Diesel,Manual,14.24,2800,2600000,2009
283,Maruti,Swift Dzire,4,22000,Diesel,Manual,28.4,1250,750000,2008
5230,Honda,City,5,80000,Petrol,Manual,17.8,1500,650000,1998
8832,Hyundai,Verna,2,24500,Diesel,Manual,24.0,1400,1000000,2006
11570,Honda,WR-V,4,79000,Petrol,Manual,17.5,1200,715000,2017
426,Mahindra,XUV500,7,47240,Diesel,Manual,15.1,2200,800000,2011
12924,Honda,City,6,15000,Petrol,Manual,17.4,1500,875000,1998
1582,Hyundai,i20,6,42000,Petrol,Manual,18.5,1200,490000,2008
769,Maruti,Swift Dzire,8,70000,Diesel,Manual,23.4,1250,550000,2008
12792,Maruti,Alto,5,25000,Petrol,Manual,22.74,800,290000,2000
1698,Audi,A6,7,52121,Diesel,Automatic,17.68,2000,1700000,2005
11940,Maruti,Eeco,2,4000,Petrol,Manual,15.37,1200,420000,2010
5325,Honda,Amaze,2,28366,Petrol,Manual,19.5,1200,770000,2013
3774,Skoda,Rapid,7,66000,Diesel,Automatic,21.66,1500,580000,2011
8248,Toyota,Innova,6,51000,Diesel,Manual,12.99,2500,1090000,2005
10242,Hyundai,Venue,2,27000,Petrol,Manual,18.27,1000,995000,2019
5406,Maruti,Wagon R,5,29000,Petrol,Automatic,20.51,1000,450000,1999
2693,Ford,Figo,10,48971,Diesel,Manual,20.0,1400,282000,2010
9959,Maruti,Wagon R,7,47000,Petrol,Manual,18.9,1000,260000,1999
3413,Renault,KWID,3,9800,Petrol,Automatic,24.04,1000,415000,2015
5884,Maruti,Alto,10,170000,Petrol,Manual,19.7,800,300000,2000
10065,Hyundai,Venue,1,581,Petrol,Manual,18.0,1000,1145000,2019
5821,Volkswagen,Vento,3,31900,Diesel,Manual,22.27,1500,1025000,2010
14557,Honda,City,5,80634,Petrol,Automatic,18.0,1500,770000,1998
12659,Maruti,Swift Dzire,7,90000,Diesel,Manual,23.4,1250,465000,2008
14758,Hyundai,Grand,2,10000,Petrol,Manual,18.9,1200,530000,2013
1416,Hyundai,i20,5,50000,Diesel,Manual,22.54,1400,650000,2008
7507,Toyota,Fortuner,4,29000,Diesel,Manual,14.24,2800,2550000,2009
6984,Ford,Ecosport,7,95000,Diesel,Manual,22.7,1500,425000,2013
8986,Toyota,Fortuner,10,196777,Diesel,Manual,11.5,3000,1200000,2009
7600,Volkswagen,Vento,6,32500,Diesel,Manual,20.34,1500,459000,2010
8533,Ford,Ecosport,5,150000,Diesel,Manual,22.77,1500,625000,2013
177,Maruti,Alto,5,10370,Petrol,Manual,22.74,800,320000,2000
2490,Maruti,Celerio,7,33231,Petrol,Automatic,23.1,1000,375000,2014
12196,Honda,City,6,40000,Petrol,Manual,17.4,1500,800000,1998
863,Maruti,Swift Dzire,4,46122,Petrol,Automatic,22.0,1200,650000,2008
10353,Volkswagen,Polo,7,36000,Diesel,Manual,20.14,1500,465000,2010
6654,Maruti,Vitara,3,47588,Diesel,Manual,24.3,1250,900000,2016
8271,Renault,Duster,7,90000,Diesel,Manual,20.45,1500,500000,2012
9173,Hyundai,Verna,3,40000,Petrol,Automatic,17.0,1600,1075000,2006
7685,Ford,Ecosport,5,51000,Diesel,Manual,22.77,1500,576000,2013
11587,Honda,Jazz,3,17843,Petrol,Automatic,17.1,1200,925000,2009
13911,Maruti,Ciaz,3,90000,Diesel,Manual,28.09,1250,800000,2014
2616,Volkswagen,Polo,4,32000,Diesel,Manual,20.14,1500,655000,2010
5809,Maruti,Wagon R,5,50000,Petrol,Manual,20.51,1000,425000,1999
11706,Maruti,Swift,3,43089,Diesel,Manual,28.4,1250,750000,2005
14201,BMW,5,4,24000,Diesel,Automatic,22.48,2000,3100000,2007
12065,Volkswagen,Polo,9,65000,Diesel,Manual,22.07,1200,365000,2010
11655,Mahindra,Scorpio,4,37000,Diesel,Manual,15.4,2000,1090000,2002
10018,Volkswagen,Vento,8,50000,Diesel,Manual,22.27,1500,399000,2010
4578,Audi,A6,6,67000,Diesel,Automatic,17.68,2000,2650000,2005
1257,BMW,X1,2,10000,Diesel,Automatic,20.68,2000,3650000,2010
9273,Hyundai,Verna,8,52000,Diesel,Automatic,21.3,1500,445000,2006
8110,Maruti,Wagon R,10,130890,Petrol,Manual,18.9,1000,160000,1999
3995,Maruti,Swift,9,79000,Diesel,Manual,28.4,1250,425000,2005
12419,Hyundai,Verna,11,110000,Petrol,Manual,16.2,1600,250000,2006
10179,Honda,City,6,29000,Petrol,Automatic,18.0,1500,765000,1998
950,Maruti,Alto,7,52000,Petrol,Manual,23.95,1000,244000,2000
12173,Maruti,Swift Dzire,5,50125,Petrol,Manual,19.0,1200,640000,2008
2751,Maruti,Baleno,4,21000,Petrol,Automatic,21.4,1200,745000,2015
8406,Renault,Duster,5,80000,Diesel,Manual,19.6,1500,640000,2012
11599,Maruti,Eeco,6,60200,"Others (CNG,LPG)",Manual,21.94,1200,385000,2010
8604,Hyundai,Verna,2,8836,Petrol,Manual,17.0,1600,1171000,2006
14034,Hyundai,Venue,2,20000,Diesel,Manual,23.7,1400,1050000,2019
3346,Toyota,Innova,4,45000,Diesel,Manual,13.68,2400,1575000,2005
10104,Honda,Amaze,6,33000,Petrol,Manual,18.0,1200,425000,2013
3575,BMW,X1,8,102007,Diesel,Automatic,20.68,2000,1350000,2010
9747,Maruti,Wagon R,8,64000,"Others (CNG,LPG)",Manual,26.6,1000,270000,1999
12922,Maruti,Wagon R,6,90000,Petrol,Manual,20.51,1000,350000,1999
4269,Maruti,Swift Dzire,3,32000,Diesel,Manual,28.4,1250,750000,2008
8132,Maruti,Wagon R,7,21980,Petrol,Manual,20.51,1000,290000,1999
2669,Volkswagen,Vento,6,27000,Petrol,Automatic,16.93,1200,665000,2010
5787,Hyundai,i20,1,15000,Petrol,Manual,20.35,1200,670000,2008
4800,Maruti,Swift Dzire,5,29456,Petrol,Manual,17.5,1200,550000,2008
11643,Skoda,Rapid,3,60000,Diesel,Automatic,21.72,1500,990000,2011
12946,Hyundai,Verna,4,20000,Petrol,Manual,17.01,1600,875000,2006
2496,Honda,City,3,25000,Petrol,Automatic,18.0,1500,1191000,1998
5248,Ford,Figo,3,50000,Diesel,Manual,25.83,1500,650000,2010
7017,Hyundai,i10,9,46100,Petrol,Manual,20.36,1200,270000,2007
3036,Hyundai,i20,8,49000,Petrol,Manual,18.5,1200,500000,2008
3121,Ford,Ecosport,2,10787,Diesel,Manual,21.7,1500,1050000,2013
4438,Renault,KWID,4,50000,Petrol,Manual,25.17,800,280000,2015
11753,Mercedes-Benz,C-Class,9,63000,Petrol,Automatic,11.74,1800,1275000,2001
15095,Toyota,Fortuner,4,34000,Diesel,Automatic,15.04,2800,3200000,2009
8924,Honda,City,5,122000,Diesel,Manual,26.0,1500,800000,1998
10773,Honda,City,10,50000,Petrol,Manual,17.0,1500,349000,1998
6757,Maruti,Ciaz,5,110000,Diesel,Manual,28.09,1250,550000,2014
1073,Maruti,Swift Dzire,7,60000,Diesel,Manual,23.4,1250,450000,2008
6218,Mahindra,Bolero,8,60000,Diesel,Manual,15.96,2500,450000,2000
8570,Hyundai,i20,11,97780,Diesel,Manual,25.2,1500,320000,2008
8153,Maruti,Baleno,2,5000,Petrol,Manual,21.4,1200,610000,2015
12911,Maruti,Swift,3,41000,Petrol,Manual,22.0,1200,574000,2005
14892,Hyundai,i10,9,58500,Petrol,Automatic,16.95,1200,325000,2007
11153,Honda,Amaze,3,20000,Petrol,Automatic,19.0,1200,699000,2013
8999,Maruti,Alto,4,20000,Petrol,Manual,24.7,800,250000,2000
9775,Maruti,Celerio,6,63000,Petrol,Manual,23.1,1000,385000,2014
2698,Mahindra,Bolero,11,25000,Diesel,Manual,13.6,2500,250000,2000
1441,Mahindra,Scorpio,5,48500,Diesel,Manual,15.4,2200,851000,2002
7166,Volkswagen,Polo,7,59000,Diesel,Manual,20.14,1500,490000,2010
11282,Maruti,Wagon R,8,55000,Petrol,Manual,21.79,1000,250000,1999
12689,Hyundai,i10,6,5000,Petrol,Manual,20.36,1200,400000,2007
3508,BMW,5,4,31000,Diesel,Automatic,18.12,2000,3945000,2007
12182,Maruti,Swift Dzire,2,20000,Petrol,Manual,21.21,1200,632000,2008
6611,Hyundai,i20,3,90000,Diesel,Manual,21.19,1400,640000,2008
8704,Maruti,Baleno,3,50000,Petrol,Manual,21.4,1200,625000,2015
6572,Maruti,Swift Dzire,8,120000,Diesel,Manual,23.4,1250,480000,2008
10561,Hyundai,Grand,4,40000,Diesel,Manual,24.0,1100,395000,2013
1931,Renault,Duster,9,100000,Diesel,Manual,20.46,1500,400000,2012
12370,Renault,Duster,4,30000,Diesel,Manual,19.72,1500,1150000,2012
1012,Tata,Safari,7,50000,Diesel,Manual,14.0,2200,800000,1998
14061,Tata,Hexa,3,69000,Diesel,Automatic,17.6,2200,1400000,2017
14909,Honda,Amaze,8,70000,Diesel,Manual,25.8,1500,400000,2013
7216,Honda,City,11,50000,Petrol,Automatic,16.8,1500,310000,1998
14869,BMW,3,10,75100,Diesel,Automatic,13.2,2000,1025000,2007
11773,Mahindra,Scorpio,6,80000,Diesel,Manual,15.4,2500,700000,2002
1019,Renault,Duster,9,100000,Diesel,Manual,19.01,1500,550000,2012
7994,Maruti,Wagon R,3,9945,Petrol,Automatic,20.51,1000,460000,1999
5963,Maruti,Swift,4,38991,Diesel,Manual,25.2,1250,670000,2005
14197,Honda,Jazz,2,12000,Petrol,Manual,18.7,1200,825000,2009
11805,Hyundai,i20,6,53000,Petrol,Manual,18.6,1200,599000,2008
15237,Honda,City,7,110000,Diesel,Manual,26.0,1500,500000,1998
5848,Renault,Duster,8,80000,Diesel,Manual,19.87,1500,390000,2012
4617,Toyota,Innova,10,70000,Diesel,Manual,12.8,2500,550000,2005
9376,Maruti,Swift,6,60000,Diesel,Manual,25.2,1250,390000,2005
13105,BMW,5,3,10002,Diesel,Automatic,22.48,2000,4000000,2007
8287,Hyundai,Verna,5,70000,Diesel,Automatic,19.08,1600,800000,2006
9337,Hyundai,Creta,4,9161,Petrol,Automatic,13.0,1600,1150000,2015
4931,Maruti,Wagon R,2,40000,Petrol,Manual,21.79,1000,450000,1999
199,Hyundai,i20,4,64000,Petrol,Manual,18.6,1200,480000,2008
14739,Volkswagen,Polo,10,63000,Petrol,Manual,16.47,1200,250000,2010
5982,Hyundai,Grand,7,39000,Petrol,Manual,18.9,1200,410000,2013
3091,Maruti,Ignis,2,11000,Petrol,Automatic,20.89,1200,640000,2017
11323,Maruti,Ignis,4,35000,Petrol,Manual,20.89,1200,510000,2017
13041,Maruti,Swift,3,25000,Petrol,Automatic,22.0,1200,645000,2005
13258,Hyundai,Creta,4,50000,Diesel,Manual,19.67,1600,1200000,2015
13203,Honda,City,15,38000,Petrol,Manual,16.9,1500,200000,1998
3644,Maruti,Alto,7,28000,"Others (CNG,LPG)",Manual,33.44,800,281000,2000
15376,Renault,Duster,7,77000,Diesel,Manual,20.45,1500,450000,2012
12293,Mahindra,Scorpio,9,70000,Diesel,Automatic,11.79,2200,690000,2002
11125,Mercedes-Benz,C-Class,7,48000,Diesel,Automatic,11.78,2100,1431000,2001
12168,Maruti,Ertiga,2,15000,Petrol,Manual,19.01,1500,1045000,2012
4154,Maruti,Vitara,2,66622,Diesel,Manual,24.3,1250,910000,2016
11832,Hyundai,Grand,3,10000,Petrol,Manual,18.9,1200,555000,2013
11561,Honda,Amaze,3,6905,Petrol,Automatic,19.0,1200,750000,2013
2466,Volkswagen,Polo,7,13000,Petrol,Automatic,17.21,1200,650000,2010
297,Hyundai,Grand,4,60000,Diesel,Manual,24.0,1200,510000,2013
10809,Maruti,Ignis,2,15000,Petrol,Manual,20.89,1200,500000,2017
7396,Tata,Tiago,2,12000,Petrol,Manual,23.84,1200,470000,2016
4369,Maruti,Ciaz,6,55000,Diesel,Manual,28.09,1250,625000,2014
6990,Hyundai,i10,10,58519,Petrol,Manual,19.81,1100,260000,2007
7311,Mahindra,KUV,5,36000,Petrol,Manual,18.15,1200,400000,2016
4464,Hyundai,i10,11,60000,Petrol,Manual,19.81,1100,240000,2007
4558,Renault,Duster,7,85000,Diesel,Manual,19.6,1500,540000,2012
2963,Tata,Safari,8,120000,Diesel,Manual,14.0,2200,425000,1998
1135,Maruti,Swift,5,42000,Diesel,Manual,28.4,1250,485000,2005
3581,Maruti,Swift Dzire,6,50000,Petrol,Manual,17.5,1300,460000,2008
478,Maruti,Swift Dzire,6,84003,Diesel,Manual,26.59,1250,530000,2008
8610,Honda,Amaze,3,22000,Diesel,Manual,25.8,1500,660000,2013
5964,Hyundai,Verna,3,5500,Petrol,Manual,17.0,1600,1045000,2006
8987,Hyundai,Grand,3,40000,Petrol,Manual,18.9,1200,500000,2013
8155,Maruti,Swift Dzire,4,38000,Diesel,Manual,26.59,1250,585000,2008
8595,Tata,Nexon,3,50000,Diesel,Manual,21.5,1500,680000,2017
10713,Maruti,Vitara,4,33000,Diesel,Manual,24.3,1250,675000,2016
12228,Ford,Endeavour,2,40000,Diesel,Automatic,10.91,3200,3200000,2003
351,BMW,X5,2,19000,Diesel,Automatic,13.38,3000,7900000,2007
4287,Hyundai,i20,3,26000,Petrol,Manual,18.6,1200,675000,2008
9532,Hyundai,i10,9,47000,Petrol,Automatic,16.95,1200,300000,2007
3507,Maruti,Wagon R,5,49000,"Others (CNG,LPG)",Manual,26.6,1000,365000,1999
12979,Volkswagen,Polo,5,63000,Diesel,Manual,20.14,1500,655000,2010
1673,Maruti,Baleno,6,60000,Diesel,Manual,27.39,1250,675000,2015
9160,Honda,City,5,61225,Diesel,Manual,26.0,1500,590000,1998
10859,Ford,Ecosport,5,31000,Petrol,Manual,15.9,1500,675000,2013
4337,Maruti,Alto,16,90000,Petrol,Manual,19.7,800,90000,2000
12624,Maruti,Alto,12,80000,Petrol,Manual,19.7,800,125000,2000
10361,Maruti,Wagon R,4,75000,"Others (CNG,LPG)",Manual,33.54,1000,375000,1999
7209,Hyundai,Verna,4,23228,Petrol,Manual,17.43,1400,625000,2006
3768,Honda,Amaze,6,190000,Diesel,Manual,25.8,1500,295000,2013
12592,Honda,City,9,60000,Petrol,Automatic,16.8,1500,425000,1998
11868,Mahindra,Scorpio,7,51400,Diesel,Manual,15.4,2000,895000,2002
3355,Toyota,Innova,3,35000,Diesel,Automatic,11.36,2800,1800000,2005
3666,Hyundai,i20,4,43000,Petrol,Manual,18.6,1200,600000,2008
3420,Toyota,Innova,8,173758,Diesel,Manual,12.99,2500,925000,2005
11307,Hyundai,i10,12,130000,Petrol,Manual,20.36,1200,130000,2007
6390,Maruti,Alto,17,70000,Petrol,Manual,19.7,800,100000,2000
11230,Renault,KWID,6,43719,Petrol,Manual,22.3,800,245000,2015
12246,Maruti,Swift,8,70000,Diesel,Manual,22.9,1250,530000,2005
14237,Audi,A6,9,33000,Diesel,Automatic,17.68,2000,1850000,2005
6653,Toyota,Fortuner,9,86000,Diesel,Manual,12.55,3000,1250000,2009
13101,Hyundai,Santro,9,106346,Petrol,Manual,17.92,1100,220000,1998
12286,Volkswagen,Polo,7,132220,Diesel,Manual,20.14,1500,450000,2010
4970,Maruti,Swift Dzire,11,60000,Diesel,Manual,19.3,1250,310000,2008
2434,Hyundai,i20,2,12000,Petrol,Manual,18.6,1200,700000,2008
851,Maruti,Swift Dzire,13,120000,Diesel,Manual,19.3,1250,165000,2008
7153,Maruti,Swift,7,57351,Diesel,Manual,22.9,1250,450000,2005
2997,Ford,Ecosport,6,29500,Petrol,Automatic,15.63,1500,655000,2013
3086,Maruti,Vitara,3,20613,Diesel,Automatic,24.3,1250,975000,2016
12058,Maruti,Eeco,10,58000,"Others (CNG,LPG)",Manual,20.88,1200,295000,2010
6030,BMW,3,5,13900,Diesel,Automatic,22.69,2000,2300000,2007
708,Maruti,Swift,8,73695,Petrol,Manual,18.6,1200,345000,2005
10191,Hyundai,Venue,2,9500,Petrol,Manual,18.27,1000,835000,2019
15004,Ford,Figo,9,40000,Diesel,Manual,20.0,1400,395000,2010
7546,Hyundai,i10,7,63000,Petrol,Manual,19.81,1100,250000,2007
8594,Maruti,Alto,5,68102,Petrol,Manual,23.95,1000,365000,2000
9014,Mahindra,Bolero,3,20000,Diesel,Manual,16.5,1500,750000,2000
11930,Maruti,Wagon R,10,12000,Petrol,Manual,21.5,1200,290000,1999
5565,Maruti,Baleno,2,20000,Petrol,Manual,21.4,1200,580000,2015
4865,Hyundai,Creta,4,41275,Petrol,Automatic,13.0,1600,1150000,2015
15143,Hyundai,Creta,3,18000,Petrol,Manual,15.8,1600,1150000,2015
14675,Skoda,Rapid,4,105000,Diesel,Automatic,21.72,1500,875000,2011
8156,Honda,Amaze,7,67000,Diesel,Manual,25.8,1500,330000,2013
11450,Honda,Amaze,2,6399,Petrol,Manual,19.5,1200,715000,2013
12821,Honda,City,11,54000,Petrol,Manual,17.4,1500,375000,1998
6149,Hyundai,i20,3,20000,Petrol,Manual,18.6,1200,598000,2008
14212,Hyundai,i20,3,90000,Diesel,Manual,22.54,1400,650000,2008
2072,Honda,Jazz,5,39000,Diesel,Manual,27.3,1500,485000,2009
8286,Mahindra,XUV500,6,30000,Diesel,Manual,15.1,2200,820000,2011
14144,Maruti,Ciaz,4,59000,Petrol,Automatic,19.12,1400,710000,2014
414,Maruti,Ertiga,2,18000,Petrol,Manual,19.01,1500,800000,2012
12596,Maruti,Celerio,2,52000,Petrol,Manual,23.1,1000,400000,2014
9429,Mahindra,XUV500,8,69300,Diesel,Manual,16.0,2200,575000,2011
2737,Honda,City,11,84768,Petrol,Manual,17.0,1500,275000,1998
14016,Volkswagen,Polo,6,54000,Diesel,Manual,20.14,1500,575000,2010
8895,Maruti,Baleno,6,29000,Diesel,Manual,27.39,1250,550000,2015
12272,Maruti,Wagon R,11,25000,Petrol,Manual,18.9,1000,175000,1999
1784,Hyundai,i10,11,77739,Petrol,Automatic,16.95,1200,290000,2007
6229,Hyundai,Verna,2,20000,Petrol,Manual,17.0,1600,970000,2006
6703,Maruti,Alto,2,90000,Petrol,Manual,24.7,800,300000,2000
5801,Toyota,Fortuner,9,149000,Diesel,Manual,12.55,3000,1800000,2009
7955,Honda,Amaze,8,80000,Diesel,Manual,25.8,1500,350000,2013
1836,Honda,City,7,73000,Diesel,Manual,26.0,1500,625000,1998
14588,Toyota,Innova,3,44000,Diesel,Automatic,11.36,2800,2099000,2005
10400,Skoda,Rapid,6,70000,Diesel,Manual,21.14,1500,499000,2011
7134,Mahindra,Bolero,3,30000,Diesel,Manual,16.5,1500,750000,2000
3750,Hyundai,i20,8,76000,Diesel,Manual,21.9,1400,375000,2008
14160,Maruti,Alto,3,31243,"Others (CNG,LPG)",Manual,33.44,800,299000,2000
709,Hyundai,i10,12,100000,Petrol,Manual,19.81,1100,215000,2007
13463,Honda,City,15,55000,Petrol,Manual,17.7,1500,120000,1998
13808,Hyundai,i20,11,78000,Diesel,Manual,23.0,1400,215000,2008
6660,Maruti,Wagon R,21,83000,Petrol,Manual,18.9,1000,85000,1999
3939,Hyundai,i10,5,50979,Petrol,Manual,19.81,1100,445000,2007
4780,Mahindra,Scorpio,5,48000,Diesel,Manual,15.4,2000,990000,2002
13781,Toyota,Fortuner,4,100930,Diesel,Automatic,15.04,2800,2925000,2009
10335,BMW,3,8,73000,Diesel,Automatic,18.88,2000,1078000,2007
6221,Hyundai,Grand,4,50000,Petrol,Automatic,18.9,1200,475000,2013
11637,Honda,City,4,35000,Diesel,Manual,26.0,1500,850000,1998
13846,Maruti,Vitara,2,12509,Diesel,Manual,24.3,1250,875000,2016
5907,Hyundai,i10,9,57390,Petrol,Manual,20.36,1200,382000,2007
12384,Hyundai,i20,3,13000,Diesel,Manual,22.54,1400,875000,2008
11800,Maruti,Swift,4,49649,Diesel,Manual,25.2,1250,645000,2005
14912,Volkswagen,Polo,5,24000,Petrol,Automatic,17.2,1200,700000,2010
2911,Maruti,Swift Dzire,8,37000,Petrol,Manual,19.1,1200,445000,2008
11408,Volkswagen,Polo,5,53000,Petrol,Automatic,17.21,1200,690000,2010
6861,Maruti,Alto,1,11000,Petrol,Manual,22.05,800,350000,2000
9635,Hyundai,Grand,6,147000,Diesel,Manual,24.0,1100,350000,2013
7399,Hyundai,Venue,1,10000,Diesel,Manual,23.7,1500,1000000,2019
2723,Hyundai,i20,9,87000,Diesel,Manual,23.0,1400,460000,2008
2145,Hyundai,i20,6,190000,Diesel,Manual,22.54,1400,525000,2008
407,Maruti,Vitara,5,65000,Diesel,Manual,24.3,1250,675000,2016
6615,Honda,WR-V,4,34000,Petrol,Manual,17.5,1200,785000,2017
14391,Mahindra,Scorpio,4,68500,Diesel,Manual,15.4,2200,1270000,2002
2117,Hyundai,Verna,4,25000,Diesel,Automatic,22.0,1600,975000,2006
7436,Maruti,Wagon R,6,30000,Petrol,Automatic,20.51,1000,330000,1999
6317,Honda,Amaze,3,10000,Petrol,Automatic,19.0,1200,800000,2013
1548,Volkswagen,Polo,8,93500,Diesel,Manual,22.07,1200,315000,2010
5303,Maruti,Vitara,2,120000,Diesel,Manual,24.3,1250,950000,2016
14450,Maruti,Swift Dzire,6,120000,Petrol,Manual,20.85,1200,385000,2008
15325,Honda,City,7,220000,Diesel,Manual,26.0,1500,550000,1998
7783,Volkswagen,Polo,9,55000,Diesel,Manual,22.07,1200,210000,2010
3989,Hyundai,Grand,4,37850,Petrol,Manual,18.9,1200,568000,2013
5728,Toyota,Fortuner,4,40000,Petrol,Automatic,10.26,2700,2600000,2009
7633,Ford,Figo,10,65000,Diesel,Manual,20.0,1400,185000,2010
9498,Volkswagen,Vento,7,59484,Petrol,Manual,15.04,1600,465000,2010
2853,Mahindra,XUV500,5,92000,Diesel,Automatic,16.0,2200,1235000,2011
9310,Maruti,Ertiga,4,40000,Petrol,Manual,16.02,1400,675000,2012
13824,Maruti,Swift Dzire,9,45000,Petrol,Manual,17.5,1300,340000,2008
5222,Maruti,Alto,14,83000,Petrol,Manual,19.7,800,110000,2000
24,Mahindra,Bolero,10,25000,Diesel,Manual,13.6,2500,350000,2000
1491,Hyundai,Verna,3,12000,Petrol,Manual,17.1,1600,1025000,2006
2620,Ford,Ecosport,5,33000,Petrol,Automatic,16.05,1500,745000,2013
1812,Hyundai,i20,3,49000,Diesel,Manual,22.54,1400,840000,2008
4499,Maruti,Baleno,5,49726,Petrol,Manual,21.01,1200,610000,2015
4245,Ford,Figo,7,60000,Diesel,Manual,20.0,1400,360000,2010
3675,BMW,3,6,38000,Diesel,Automatic,19.59,2000,2250000,2007
2311,Maruti,Alto,10,72000,Petrol,Manual,19.7,800,185000,2000
1796,Renault,Duster,7,76000,Diesel,Manual,19.64,1500,541000,2012
8811,Toyota,Innova,9,120000,Diesel,Manual,12.99,2500,800000,2005
4850,Honda,City,7,99000,Diesel,Manual,25.1,1500,649000,1998
3641,BMW,5,10,67512,Diesel,Automatic,18.48,2000,1250000,2007
9607,Maruti,Baleno,5,47061,Petrol,Automatic,21.4,1200,655000,2015
12993,Mercedes-Benz,E-Class,6,33000,Diesel,Automatic,13.0,2100,2450000,1996
4393,Maruti,Alto,14,100000,Petrol,Manual,19.7,800,145000,2000
15018,Hyundai,Creta,3,40000,Diesel,Automatic,17.01,1600,1250000,2015
6265,Ford,Ecosport,6,37000,Petrol,Automatic,15.63,1500,675000,2013
5849,Hyundai,i20,3,53000,Diesel,Manual,22.54,1400,690000,2008
5246,Ford,Aspire,3,5000,Petrol,Manual,18.16,1200,680000,2015
1384,Maruti,Alto,3,20000,Petrol,Manual,24.7,800,310000,2000
4408,Hyundai,i20,5,54000,Diesel,Manual,22.54,1400,660000,2008
6044,Maruti,Eeco,11,10000,Petrol,Manual,15.37,1200,208000,2010
1639,Hyundai,Verna,3,28000,Diesel,Automatic,22.0,1600,1150000,2006
14442,Mahindra,Scorpio,8,54000,Diesel,Manual,14.0,2500,525000,2002
3942,Toyota,Innova,13,270000,Diesel,Manual,12.8,2500,500000,2005
12886,Volkswagen,Polo,2,20000,Petrol,Manual,18.78,1000,550000,2010
6666,Maruti,Baleno,5,54552,Petrol,Manual,21.4,1200,510000,2015
6059,Hyundai,i20,5,57437,Diesel,Manual,22.54,1400,679000,2008
9305,Hyundai,i20,4,40000,Petrol,Manual,18.6,1200,450000,2008
13069,Ford,Figo,5,27000,Petrol,Automatic,17.01,1500,535000,2010
450,Maruti,Ciaz,6,60000,Diesel,Manual,26.21,1250,670000,2014
1839,Maruti,Wagon R,6,40000,Petrol,Manual,20.51,1000,350000,1999
11772,Mahindra,Scorpio,5,120000,Diesel,Manual,15.4,2500,825000,2002
9801,Mahindra,XUV500,6,57000,Diesel,Manual,16.0,2200,925000,2011
8569,Mahindra,XUV500,6,80000,Diesel,Automatic,16.0,2200,900000,2011
10494,Hyundai,Verna,6,40000,Petrol,Manual,17.43,1400,620000,2006
353,Ford,Figo,4,53000,Diesel,Manual,25.83,1500,400000,2010
11635,Hyundai,i20,5,8500,Petrol,Manual,18.5,1200,540000,2008
7651,Toyota,Fortuner,8,30000,Diesel,Manual,12.55,3000,1450000,2009
4344,Maruti,Alto,10,62900,Petrol,Manual,20.92,1000,235000,2000
7268,Maruti,Wagon R,6,90000,Petrol,Manual,20.51,1000,300000,1999
12524,Hyundai,i20,10,40000,Petrol,Manual,17.0,1200,250000,2008
14726,Maruti,Swift Dzire,9,112000,Diesel,Manual,23.4,1250,550000,2008
5221,Maruti,Swift,9,76000,Diesel,Manual,22.9,1250,440000,2005
6393,Mahindra,Bolero,7,120000,Diesel,Manual,15.96,2500,500000,2000
14868,Mahindra,XUV500,6,85000,Diesel,Manual,16.0,2200,1300000,2011
13693,Hyundai,Verna,3,16500,Petrol,Manual,17.43,1400,771000,2006
3944,Maruti,Alto,11,35000,Petrol,Manual,19.7,800,115000,2000
12948,Hyundai,i10,9,75750,Petrol,Manual,20.36,1200,325000,2007
10857,BMW,3,6,33000,Diesel,Automatic,18.88,2000,2080000,2007
3286,Mahindra,Scorpio,9,68000,Diesel,Manual,12.05,2200,450000,2002
11821,Hyundai,i20,4,17335,Diesel,Manual,21.19,1400,820000,2008
12958,Honda,Amaze,3,20833,Petrol,Manual,18.6,1200,825000,2013
14412,BMW,5,7,70400,Diesel,Automatic,18.84,2000,2150000,2007
1158,Maruti,Ciaz,2,15260,Diesel,Manual,28.09,1250,1095000,2014
10815,Mercedes-Benz,E-Class,4,24000,Petrol,Automatic,15.0,2000,4100000,1996
11039,Skoda,Superb,12,83546,Petrol,Automatic,13.7,1800,310000,2004
